getsockopt$bt_BT_VOICE	710
getsockopt$bt_hci	711
getsockopt$bt_l2cap_L2CAP_CONNINFO	712
getsockopt$bt_l2cap_L2CAP_LM	713
getsockopt$bt_l2cap_L2CAP_OPTIONS	714
getsockopt$bt_rfcomm_RFCOMM_CONNINFO	715
getsockopt$bt_rfcomm_RFCOMM_LM	716
getsockopt$bt_sco_SCO_CONNINFO	717
getsockopt$bt_sco_SCO_OPTIONS	718
getsockopt$inet6_IPV6_FLOWLABEL_MGR	719
getsockopt$inet6_IPV6_IPSEC_POLICY	720
getsockopt$inet6_IPV6_XFRM_POLICY	721
getsockopt$inet6_buf	722
getsockopt$inet6_dccp_buf	723
getsockopt$inet6_dccp_int	724
getsockopt$inet6_int	725
getsockopt$inet6_mptcp_buf	726
getsockopt$inet6_mreq	727
getsockopt$inet6_mtu	728
getsockopt$inet6_opts	729
getsockopt$inet6_tcp_TCP_REPAIR_WINDOW	730
getsockopt$inet6_tcp_TCP_ZEROCOPY_RECEIVE	731
getsockopt$inet6_tcp_buf	732
getsockopt$inet6_tcp_int	733
getsockopt$inet6_udp_int	734
getsockopt$inet_IP_IPSEC_POLICY	735
getsockopt$inet_IP_XFRM_POLICY	736
getsockopt$inet_buf	737
getsockopt$inet_dccp_buf	738
getsockopt$inet_dccp_int	739
getsockopt$inet_int	740
getsockopt$inet_mptcp_buf	741
getsockopt$inet_mreq	742
getsockopt$inet_mreqn	743
getsockopt$inet_mreqsrc	744
getsockopt$inet_mtu	745
getsockopt$inet_opts	746
getsockopt$inet_pktinfo	747
getsockopt$inet_sctp6_SCTP_ADAPTATION_LAYER	748
getsockopt$inet_sctp6_SCTP_ASSOCINFO	749
getsockopt$inet_sctp6_SCTP_AUTH_ACTIVE_KEY	750
getsockopt$inet_sctp6_SCTP_AUTOCLOSE	751
getsockopt$inet_sctp6_SCTP_AUTO_ASCONF	752
getsockopt$inet_sctp6_SCTP_CONTEXT	753
getsockopt$inet_sctp6_SCTP_DEFAULT_PRINFO	754
getsockopt$inet_sctp6_SCTP_DEFAULT_SEND_PARAM	755
getsockopt$inet_sctp6_SCTP_DEFAULT_SNDINFO	756
getsockopt$inet_sctp6_SCTP_DELAYED_SACK	757
getsockopt$inet_sctp6_SCTP_DISABLE_FRAGMENTS	758
getsockopt$inet_sctp6_SCTP_ENABLE_STREAM_RESET	759
getsockopt$inet_sctp6_SCTP_EVENTS	760
getsockopt$inet_sctp6_SCTP_FRAGMENT_INTERLEAVE	761
getsockopt$inet_sctp6_SCTP_GET_ASSOC_ID_LIST	762
getsockopt$inet_sctp6_SCTP_GET_ASSOC_NUMBER	763
getsockopt$inet_sctp6_SCTP_GET_ASSOC_STATS	764
getsockopt$inet_sctp6_SCTP_GET_LOCAL_ADDRS	765
getsockopt$inet_sctp6_SCTP_GET_PEER_ADDRS	766
getsockopt$inet_sctp6_SCTP_GET_PEER_ADDR_INFO	767
getsockopt$inet_sctp6_SCTP_HMAC_IDENT	768
getsockopt$inet_sctp6_SCTP_INITMSG	769
getsockopt$inet_sctp6_SCTP_I_WANT_MAPPED_V4_ADDR	770
getsockopt$inet_sctp6_SCTP_LOCAL_AUTH_CHUNKS	771
getsockopt$inet_sctp6_SCTP_MAXSEG	772
getsockopt$inet_sctp6_SCTP_MAX_BURST	773
getsockopt$inet_sctp6_SCTP_NODELAY	774
getsockopt$inet_sctp6_SCTP_PARTIAL_DELIVERY_POINT	775
getsockopt$inet_sctp6_SCTP_PEER_ADDR_PARAMS	776
getsockopt$inet_sctp6_SCTP_PEER_ADDR_THLDS	777
getsockopt$inet_sctp6_SCTP_PEER_AUTH_CHUNKS	778
